649;saku;25.01.20 09:00;448;vadelma;
650;saku;25.01.20 09:00;450;vadelmahillo Meritalo;
651;saku;25.01.20 09:00;11727;vaniljajogurtti;
652;saku;25.01.20 09:00;663;vaniljajäätelö;
653;saku;25.01.20 09:00;30450;viilis vanilja;
654;saku;25.01.20 09:00;423;viinirypäle;
655;saku;25.01.20 09:00;11130;Viola raputuorejuusto;
656;saku;25.01.20 09:00;500;voi;
657;saku;25.01.20 09:00;62;xylitolpastilli;
658;saku;25.01.20 17:00;471;ananas säilyke;
659;saku;25.01.20 17:00;11057;avokado;
660;saku;25.01.20 17:00;11049;banaani;
661;saku;25.01.20 17:00;30602;bataatti keitetty;
662;saku;25.01.20 17:00;788;broilerin maksa;
663;saku;25.01.20 17:00;11086;cashewpähkinä;
664;saku;25.01.20 17:00;40008;chiansiemen;
665;saku;25.01.20 17:00;3334;herkkusieni;
666;saku;25.01.20 17:00;32971;herkkusieni tuorejuustotäytteinen, pekoniin kääritty (400 g herkkusieniä, 120 g tuorejuustoa, 170 g pekonia);
667;saku;25.01.20 17:00;4;hunaja;
668;saku;25.01.20 17:00;5006;Hyvä apaja -remouladekastike;
669;saku;25.01.20 17:00;33697;jogurtti maustamaton;
670;saku;25.01.20 17:00;32599;jogurtti thaimaa;
671;saku;25.01.20 17:00;32599;jogurtti vadelma;
672;saku;25.01.20 17:00;31821;jälkiuunileipä Oululaisen;
673;saku;25.01.20 17:00;20;kaakaojauhe;
674;saku;25.01.20 17:00;33542;kaakaomassa;
675;saku;25.01.20 17:00;32454;karjalanpaisti;
676;saku;25.01.20 17:00;5;karkki;
677;saku;25.01.20 17:00;34574;kaura-suklaakeksi omatekoinen vähäsokerinen;
678;saku;25.01.20 17:00;631;kerma;
679;saku;25.01.20 17:00;684;kevytmaito;250
680;saku;25.01.20 17:00;11050;kiivi;
681;saku;25.01.20 17:00;32409;kinkku Atrian ylikypsä;
682;saku;25.01.20 17:00;32409;kinkku savusauna Korpela;
683;saku;25.01.20 17:00;8089;kirjolohi;
684;saku;25.01.20 17:00;31653;kismet;
685;saku;25.01.20 17:00;34997;kollageeni;
686;saku;25.01.20 17:00;65;ksylitolipurukumi;
687;saku;25.01.20 17:00;346;kurkku;45
688;saku;25.01.20 17:00;7065;lasagne;360
689;saku;25.01.20 17:00;33215;leipä Pirjon pakarin täysjyväkauraleipä;
690;saku;25.01.20 17:00;33564;lohi uunissa;
691;saku;25.01.20 17:00;11053;luumu;
692;saku;25.01.20 17:00;28962;maissi esikeitetty;
693;saku;25.01.20 17:00;30327;makkara kivikylän huiluntuhti;
694;saku;25.01.20 17:00;30372;maksamakkara HK herkku;
695;saku;25.01.20 17:00;30372;maksamousse;
696;saku;25.01.20 17:00;11046;mandariini;
697;saku;25.01.20 17:00;379;manteli;
698;saku;25.01.20 17:00;34140;MCT-öljy;
699;saku;25.01.20 17:00;461;mehu Ekström;
700;saku;25.01.20 17:00;461;mehu saunajuoma;
701;saku;25.01.20 17:00;450;mesimarjahillo;7
702;saku;25.01.20 17:00;32251;muikkusydänpekonivuoka;
703;saku;25.01.20 17:00;40001;mulperi;
704;saku;25.01.20 17:00;8509;munavoi;
705;saku;25.01.20 17:00;40002;muro Crunchy bran;
706;saku;25.01.20 17:00;32849;muro Elovena;
707;saku;25.01.20 17:00;32098;muro Fitness;
708;saku;25.01.20 17:00;33568;muro Paulan pähkinä;
709;saku;25.01.20 17:00;33630;muro Pauluns;
710;saku;25.01.20 17:00;32697;muro Start;
711;saku;25.01.20 17:00;32664;oivariini;5
712;saku;25.01.20 17:00;536;oliiviöljy;
713;saku;25.01.20 17:00;536;oliiviöljy;
714;saku;25.01.20 17:00;641;oltermanni;
715;saku;25.01.20 17:00;11061;omena;
716;saku;25.01.20 17:00;33928;omenahillo, oma;
717;saku;25.01.20 17:00;386;paprika;30
718;saku;25.01.20 17:00;388;paprika keltainen;
719;saku;25.01.20 17:00;32464;parapähkinä;
720;saku;25.01.20 17:00;31831;patonki täysjyvä;22
721;saku;25.01.20 17:00;33095;pekaanipähkinä;
722;saku;25.01.20 17:00;707;pekoni;
723;saku;25.01.20 17:00;33038;persimoni;
724;saku;25.01.20 17:00;2033;peruna keitetty;
725;saku;25.01.20 17:00;2029;perunabataattimuusi;
726;saku;25.01.20 17:00;2029;perunamuusi;
727;saku;25.01.20 17:00;31643;pipari, kaupan taikinasta;15
728;saku;25.01.20 17:00;31644;pipari, paulan ohje;
729;saku;25.01.20 17:00;300;porkkana kypsennetty;
730;saku;25.01.20 17:00;3352;porkkana, raaka;
